week,year,Pos,Team,H.A,Oppt,DKP,DKSalary,player
17,2014,RB,CAR,a,ATL,8.9,5700,Jonathan Stewart
17,2014,RB,HOU,h,JAX,8.8,3000,Jonathan Grimes
17,2014,RB,STL,a,SEA,8.7,4500,Tre Mason
17,2014,RB,IND,a,TEN,8.6,3000,Zurlon Tipton
17,2014,RB,NYG,h,PHI,8.4,4500,Rashad Jennings
17,2014,RB,KC,h,SDG,8.2,7600,Jamaal Charles
17,2014,RB,WAS,h,DAL,8.2,4600,Alfred Morris
17,2014,RB,KC,h,SDG,7.6,3400,De'Anthony Thomas
17,2014,RB,SEA,h,STL,7.6,3000,Robert Turbin
17,2014,RB,MIA,h,NYJ,7.2,3000,Daniel Thomas
17,2014,RB,BUF,a,NE,7.2,5900,Fred Jackson
17,2014,RB,LV,a,DEN,7.1,3000,Marcel Reece
17,2014,RB,DET,a,GB,7.1,5000,Reggie Bush
17,2014,RB,LV,a,DEN,7.1,3000,Jamize Olawale
17,2014,RB,DEN,h,LV,6.8,5000,Ronnie Hillman
17,2014,RB,ARI,a,SF,6.7,3500,Kerwynn Williams
17,2014,RB,NE,h,BUF,6.2,4400,LeGarrette Blount
17,2014,RB,DET,a,GB,6,6000,Joique Bell
17,2014,RB,PHI,a,NYG,5.8,4000,Darren Sproles
17,2014,RB,SDG,a,KC,5.7,3600,Donald Brown
17,2014,RB,STL,a,SEA,5,3000,Zac Stacy
17,2014,RB,NE,h,BUF,4.5,4100,Shane Vereen
17,2014,RB,MIA,h,NYJ,4.2,3000,Damien Williams
17,2014,RB,MIN,h,CHI,4.1,3000,Joe Banyard
17,2014,RB,CAR,a,ATL,4.1,3000,Fozzy Whittaker
17,2014,RB,LV,a,DEN,3.9,3000,Darren McFadden
17,2014,RB,ATL,h,CAR,3.6,3600,Devonta Freeman
17,2014,RB,CLE,a,BAL,3.2,3800,Isaiah Crowell
17,2014,RB,ARI,a,SF,3.2,3000,Marion Grice
17,2014,RB,TEN,h,IND,3.1,3000,Antonio Andrews
17,2014,RB,IND,a,TEN,3,3000,Trent Richardson
17,2014,RB,NO,a,TB,2.9,3000,Travaris Cadet
17,2014,RB,BUF,a,NE,2.9,4200,CJ Spiller
17,2014,RB,NE,h,BUF,2.8,3000,James White
17,2014,RB,NYJ,a,MIA,2.7,3400,Chris Johnson
17,2014,RB,ARI,a,SF,2.6,3000,Stepfan Taylor
17,2014,RB,GB,h,DET,2.6,3000,James Starks
17,2014,RB,ARI,a,SF,2.5,3000,Robert Hughes
17,2014,RB,KC,h,SDG,2.3,3500,Knile Davis
17,2014,RB,PIT,h,CIN,2.1,3000,Will Johnson
17,2014,RB,DET,a,GB,1.9,3000,Jed Collins
17,2014,RB,WAS,h,DAL,1.9,3000,Darrel Young
17,2014,RB,BAL,h,CLE,1.8,3000,Fitzgerald Toussaint
17,2014,RB,NE,h,BUF,1.5,3000,Brandon Bolden
17,2014,RB,CAR,a,ATL,1.2,3000,Mike Tolbert
17,2014,RB,SF,h,ARI,1.1,3000,Alfonso Smith
17,2014,RB,TEN,h,IND,0.8,3600,Bishop Sankey
17,2014,RB,JAX,a,HOU,0.8,3800,Toby Gerhart
17,2014,RB,BAL,h,CLE,0.8,3000,Bernard Pierce
17,2014,RB,PIT,h,CIN,0.7,3000,Josh Harris
17,2014,RB,GB,h,DET,0.6,3000,John Kuhn
17,2014,RB,DEN,h,LV,0.5,3000,Jeremy Stewart
17,2014,RB,DAL,a,WAS,0.4,3600,Lance Dunbar
17,2014,RB,NYJ,a,MIA,0.3,3000,John Conner
17,2014,RB,MIN,h,CHI,0.3,3000,Jerome Felton
17,2014,RB,SEA,h,STL,0.2,3000,Christine Michael
17,2014,RB,TEN,h,IND,0.2,4200,Leon Washington
17,2014,RB,SEA,h,STL,0.2,3000,Will Tukuafu
17,2014,RB,NE,h,BUF,0,3000,James Develin
17,2014,RB,CHI,a,MIN,0,3000,Montell Owens
17,2014,RB,SF,h,ARI,0,3000,Phillip Tanner
17,2014,RB,NYJ,a,MIA,0,3000,Bilal Powell
17,2014,RB,CIN,a,PIT,0,3000,Rex Burkhead
17,2014,RB,MIN,h,CHI,0,3000,Zach Line
17,2014,RB,NYG,h,PHI,0,3000,Orleans Darkwa
17,2014,RB,WAS,h,DAL,0,3000,Silas Redd
17,2014,RB,JAX,a,HOU,0,3000,Storm Johnson
17,2014,RB,STL,a,SEA,0,3000,Trey Watts
17,2014,RB,JAX,a,HOU,0,3000,Will Ta'ufo'ou
17,2014,RB,STL,a,SEA,0,3000,Chase Reynolds
17,2014,RB,NO,a,TB,0,3000,Erik Lorig
17,2014,RB,CHI,a,MIN,0,3000,Senorise Perry
17,2014,RB,KC,h,SDG,0,3000,Charcandrick West
17,2014,RB,KC,h,SDG,0,3000,Anthony Sherman
17,2014,RB,TB,h,NO,0,3000,Bobby Rainey
17,2014,RB,DET,a,GB,0,3000,George Winn
17,2014,RB,TEN,h,IND,0,3000,Jackie Battle
17,2014,RB,NYG,h,PHI,0,3000,Chris Ogbonnaya
17,2014,RB,LV,a,DEN,0,3000,George Atkinson
17,2014,RB,CLE,a,BAL,0,3000,Shaun Draughn
17,2014,RB,NYG,h,PHI,0,3000,Henry Hynoski
17,2014,RB,SDG,a,KC,0,3000,Ronnie Brown
17,2014,RB,ATL,h,CAR,0,3000,Patrick DiMarco
17,2014,RB,CIN,a,PIT,0,3000,Cedric Peerman
17,2014,RB,DAL,a,WAS,0,3000,Tyler Clutts
17,2014,RB,BAL,h,CLE,0,3000,Kyle Juszczyk
17,2014,RB,HOU,h,JAX,0,3000,Jay Prosch
17,2014,WR,NYJ,a,MIA,41.1,4800,Eric Decker
17,2014,WR,NYG,h,PHI,39.5,9600,Odell Beckham
17,2014,WR,ARI,a,SF,38.3,3700,Michael Floyd
17,2014,WR,PIT,h,CIN,34.8,8500,Antonio Brown
17,2014,WR,HOU,h,JAX,32.4,4900,Andre Johnson
17,2014,WR,PHI,a,NYG,27.5,4600,Jordan Matthews
17,2014,WR,DAL,a,WAS,25.9,8500,Dez Bryant
17,2014,WR,NYG,h,PHI,24.8,4800,Rueben Randle
17,2014,WR,GB,h,DET,23.6,7300,Randall Cobb
17,2014,WR,DEN,h,LV,22.5,8500,Demaryius Thomas
17,2014,WR,ATL,h,CAR,20.4,6300,Roddy White
17,2014,WR,DET,a,GB,19.9,8700,Calvin Johnson
17,2014,WR,BAL,h,CLE,18.3,5300,Torrey Smith
17,2014,WR,BAL,h,CLE,17,4200,Steve Smith
17,2014,WR,WAS,h,DAL,16.6,5800,DeSean Jackson
